ENSG00000087074,ENSG00000151883,ENSG00000143924,ENSG00000232112,ENSG00000241343,ENSG00000160888,ENSG00000009307,ENSG00000124614,ENSG00000120616,ENSG00000109332,ENSG00000124942,ENSG00000196924,ENSG00000100345,ENSG00000198899,ENSG00000171858,ENSG00000233927,ENSG00000198840,ENSG00000231925,ENSG00000198918,ENSG00000099860,ENSG00000177954,ENSG00000198695,ENSG00000220205,ENSG00000146278,ENSG00000117523,ENSG00000136490,ENSG00000115524,ENSG00000197111,ENSG00000228253,ENSG00000170345,ENSG00000152795,ENSG00000109475,ENSG00000089009,ENSG00000145592,ENSG00000197061,ENSG00000127184,ENSG00000144713,ENSG00000245910,ENSG00000162244,ENSG00000132507,ENSG00000142676,ENSG00000142937,ENSG00000198258,ENSG00000169564,ENSG00000186468,ENSG00000125347,ENSG00000229117,ENSG00000089737,ENSG00000162511,ENSG00000130255,ENSG00000116251,ENSG00000044574,ENSG00000134480,ENSG00000054654,ENSG00000189067,ENSG00000182162,ENSG00000213741,ENSG00000182899,ENSG00000152601,ENSG00000118816,ENSG00000063046,ENSG00000100650,ENSG00000156482,ENSG00000143933,ENSG00000163660,ENSG00000010810,ENSG00000157514,ENSG00000112081,ENSG00000026508,ENSG00000167526,ENSG00000149806,ENSG00000118181,ENSG00000122026,ENSG00000069667,ENSG00000134419,ENSG00000204642,ENSG00000108669,ENSG00000115935,ENSG00000188042,ENSG00000168066,ENSG00000136167,ENSG00000100906,ENSG00000115268,ENSG00000162434,ENSG00000168421,ENSG00000118503,ENSG00000103479,ENSG00000131051,ENSG00000153187,ENSG00000173915,ENSG00000109787,ENSG00000120129,ENSG00000108298,ENSG00000132475,ENSG00000116560,ENSG00000171522,ENSG00000166441,ENSG00000167283,ENSG00000101596,ENSG00000159388,ENSG00000177733,ENSG00000148700,ENSG00000110700,ENSG00000133226,ENSG00000153234,ENSG00000092820,ENSG00000147604,ENSG00000109971,ENSG00000092010,ENSG00000087460,ENSG00000187239,ENSG00000170776,ENSG00000105323,ENSG00000184076,ENSG00000197756,ENSG00000078304,ENSG00000008517,ENSG00000010404,intercept
0.4593747626598653,-0.0,-0.0,0.0,-0.0,-0.0814888053583497,0.0,-0.09978029861535564,0.0,0.0,0.0673616887022357,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5096139169444003,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02234190696746531,-0.11226206405678815,-0.39995180249996065,0.19600405688767333,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7313200042345059,-0.0,-0.049888447367908574,0.0,0.032079984709302733,0.0,-0.0,-0.0,0.07124217533179852,0.0,0.16196010487303988,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.008487735985410833,-0.011662149314716982,0.03447431920943997,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.3948063846047156,0.0,0.0,0.005531102049957561,0.0,-0.0,0.23978359976692196,-0.0,0.0,0.0,0.10129098250783983,0.0,-0.0,-0.0,0.18048259890156002,0.0,0.0,-0.0,0.0,0.13980587322627347,0.025772663622162535,-0.0,0.0,-0.0,-0.7766972182443115,0.010091290617035722,0.007150271833171351,-0.0,0.0,-0.0,0.0,-0.0,0.09290790397030871,44.52595827480616
0.4008871735370096,0.0,0.0,0.0,-0.0,-0.26759465997987,0.0,-0.03015256135886365,0.0,0.0,0.06944403192324129,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6229647409105766,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.07386476746138063,-0.36210912291046427,0.15343786113671654,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.7153525100307168,-0.0,-0.0,0.0,0.008395264512403107,-0.0,-0.0,-0.0,0.07171529931425294,0.0,0.05902072616580623,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.056510276473126037,-0.011227819828304996,0.06858732646218696,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.8510180852198305e-05,-0.0,0.0,-0.0,0.43112029061640555,-0.0,0.0,0.03465525189092454,-0.0,0.0,0.18713349590064546,-0.0,0.0,0.0,0.17551873201977844,0.0,-0.0,-0.0,0.2329679973009938,0.0,-0.0,-0.0,0.0,0.21540412000735842,0.07247386193378878,0.0,-0.0,-0.0,-0.6890119705107347,0.0,0.00994148266325066,-0.0,-0.0,-0.0,0.0,-0.0,0.05942296197200037,44.72253497509616
0.43377131658445955,0.0,-0.0,0.0,-0.0,-0.2647106680383998,0.0,-0.0,0.0,0.0,0.01628026529939985,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5422003496191293,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04694400552381585,-0.4376064632129078,0.24712080731515376,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5930881330780022,-0.0,-0.0039046218291387126,0.0,0.02312687825685854,-0.0,-0.0,-0.0,0.0,0.0,0.09400401929806797,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.008131394106418112,-0.03607137039990002,0.04296487506790949,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.015246778930433375,0.47615677805438095,-0.0,0.0,0.02676161358450741,-0.0,-0.0,0.3454423595562608,-0.0,0.0,0.014608268018207617,0.13034665249450475,0.0,-0.0,0.0,0.18586052966866218,0.0,-0.0,-0.0,0.0,0.1519924580352873,0.030089916087827403,0.0,-0.0,-0.0,-0.6077187406668573,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04197527342658229,43.67589172201625
0.3743895043300438,0.0,-0.0,0.0,-0.0,-0.24814480693151164,0.0,-0.015113667879808175,0.0,0.0,0.055680645902366314,0.0,0.03160521335764093,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6435500800441539,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03256952442428675,-0.061896042674037394,-0.37149823042081387,0.1275835836510411,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.6494522593359483,-0.0,-0.050250955765524394,0.0,0.05890927427358475,-0.0,-0.0,-0.0,0.0,0.0,0.12255675795340432,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06295194032389406,-0.023571059791627262,0.03643250787354466,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3392097886329582,-0.0,0.0,0.061539345704563424,0.0,-0.0,0.0902961431147996,0.0,0.0,0.0,0.1239994070245303,0.0,-0.0,-0.0,0.18224228990988633,0.0,-0.0,-0.0,0.0,0.11222659954381342,0.0,-0.0,-0.0,-0.0,-0.7164111161365802,0.0,0.0415873496963811,-0.0,0.0,-0.0,0.0,-0.0,0.04447833299583433,46.6398444739618
0.5106772701613544,0.0,-0.0,0.0,-0.0,-0.11154195675598462,0.0,-0.0,0.0,0.0,0.15728267830764892,0.0,0.012485054813010306,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5445817324981118,-0.0,-0.0,0.0,0.0,0.0,0.0,0.07079296511445485,-0.07063750615889654,-0.42128045912592665,0.24677506809309707,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.7018770661342758,-0.0,-0.0905650940578081,0.0,0.014281989323910891,-0.0,-0.0,-0.0,0.020480616916977296,0.0,0.16417180713099017,-0.0,-0.0,-0.0,-0.0,0.011847488418276401,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06426642273077583,-0.0,0.0071109492370445915,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.01506730433434637,0.0,0.0,0.004047914282182606,0.0,-0.0,0.0,-0.025390204918632687,0.44568095885416187,0.0,0.0,0.060247819304432855,0.0,-0.0,0.2828768850547032,0.0,0.0,0.0,0.12350193761115755,0.0,-0.0,-0.0,0.18534141942390442,0.0,0.0,-0.0,0.0,0.061287174823851175,0.0,0.0,-0.0,0.0,-0.817915238485382,0.0,0.016175262913203058,-0.0,0.0,-0.0,0.0,0.0,0.018375554581270975,42.68683573273206
