ENSG00000197111,ENSG00000124614,ENSG00000177954,ENSG00000241343,ENSG00000145592,ENSG00000100345,ENSG00000171858,ENSG00000122026,ENSG00000146278,ENSG00000157514,intercept
-0.26231185757833725,-0.2487840338525367,-0.0,-0.03733727567921958,-0.0,0.24831775982502424,-0.0,-0.09592313665541988,0.2961920083610299,0.3826023360016191,40.046671346595886
-0.3593269532975605,-0.29269148551563656,-0.0,-0.0,-0.0,0.3252864071474399,-0.0,-0.20453877553931055,0.17304640351449915,0.43995883908068906,42.126470743505294
-0.3504882969244891,-0.40112604827963955,-0.0,-0.02976218879491384,-0.0,0.2787373847731655,-0.0,-0.2162138319676057,0.33802293435030895,0.4653676148631268,41.97291669559908
-0.3846503935740836,-0.29018747018166274,-0.0,-0.0,-0.0,0.32527265751382206,-0.0,-0.1809168796479838,0.27885591059574405,0.47867515557052887,40.654980059785316
-0.3177840178210304,-0.18910693177122248,-0.0,-0.047835864591743646,-0.0,0.3430951112762897,-0.0,-0.08778382959495226,0.29565003680704705,0.41202242918164883,39.30699611556881
